target,family,model,lag_months,formula,n_obs,n_train,n_test,train_r2,full_r2,test_rmse,test_mae,test_r2,high_leverage_month_count,high_leverage_months,max_cooks_distance,coef_intercept,hac_se_intercept,t_intercept,p_intercept,coef_Energy_consumption_growth_lag,hac_se_Energy_consumption_growth_lag,t_Energy_consumption_growth_lag,p_Energy_consumption_growth_lag,coef_Oil_price_YoY_lag,hac_se_Oil_price_YoY_lag,t_Oil_price_YoY_lag,p_Oil_price_YoY_lag,coef_GM2_YoY_lag,hac_se_GM2_YoY_lag,t_GM2_YoY_lag,p_GM2_YoY_lag,frequency,window_periods,rolling_rmse,rolling_mae,rolling_r2,directional_accuracy,sign_accuracy,n_rolling_predictions,coef_Real_activity_growth_lag,hac_se_Real_activity_growth_lag,t_Real_activity_growth_lag,p_Real_activity_growth_lag,coef_Oil_price_YoY,hac_se_Oil_price_YoY,t_Oil_price_YoY,p_Oil_price_YoY,coef_Oil_price_burden,hac_se_Oil_price_burden,t_Oil_price_burden,p_Oil_price_burden,coef_GM2_YoY_lag5_proxy,hac_se_GM2_YoY_lag5_proxy,t_GM2_YoY_lag5_proxy,p_GM2_YoY_lag5_proxy,coef_financial_crisis_2008_2009,hac_se_financial_crisis_2008_2009,t_financial_crisis_2008_2009,p_financial_crisis_2008_2009,coef_shale_regime_2014_2017,hac_se_shale_regime_2014_2017,t_shale_regime_2014_2017,p_shale_regime_2014_2017,coef_covid_2020_2021,hac_se_covid_2020_2021,t_covid_2020_2021,p_covid_2020_2021,coef_war_spr_2022_2023,hac_se_war_spr_2022_2023,t_war_spr_2022_2023,p_war_spr_2022_2023,coef_Energy_consumption_growth,hac_se_Energy_consumption_growth,t_Energy_consumption_growth,p_Energy_consumption_growth,coef_WTI_YoY,hac_se_WTI_YoY,t_WTI_YoY,p_WTI_YoY,coef_GM2_YoY,hac_se_GM2_YoY,t_GM2_YoY,p_GM2_YoY,regime
Industrial_production_YoY,energy_gdp,real_activity_model,22,Industrial_production_YoY_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,261,209,52,0.07676237364064409,0.07045934798565812,1.7113135821409053,1.3136074137141307,-0.7812981495808269,17,2008-09;2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-05;2009-06;2009-08;2015-01;2020-04;2020-05;2021-04;2021-05;2021-06;2023-02,0.085451302210547,0.1328975115219769,0.6962575863893815,0.19087405885392258,0.8487749619757334,-0.3006068801621757,0.10396689885646943,-2.8913710370180015,0.004163754614341819,0.008179926980488417,0.010343488984117868,0.7908286065802806,0.4297731917499692,0.04382867378117111,0.1276680495749064,0.3433018200489983,0.7316520739362187,monthly,60,4.304532558323222,2.8837148769960366,-0.2999745627561967,0.49,0.681592039800995,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial_production_YoY,energy_gdp,real_activity_model,23,Industrial_production_YoY_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,261,209,52,0.08921818364888567,0.08058798925784583,1.7841568680766888,1.463592316445194,-0.9361700351150599,16,2008-09;2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2010-05;2020-04;2020-05;2021-04;2021-05;2021-06,0.08270426687889444,0.04536874307088704,0.7081981811286473,0.0640622134874498,0.948970488615501,-0.33076161190439296,0.1064818858632917,-3.1062711673706267,0.0021070695665408312,0.012675215566088138,0.010468042024868177,1.2108487466879228,0.22706570114932045,0.04811848344153202,0.12754146438355493,0.3772771754982011,0.7062789873921829,monthly,60,4.345180521999027,2.848498861558417,-0.32464196159050696,0.5,0.7213930348258707,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial_production_YoY,energy_gdp,real_activity_model,24,Industrial_production_YoY_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,261,209,52,0.10553145657089169,0.09072653066742487,1.9715222902445995,1.6253736883255303,-1.3641814507431405,16,2008-09;2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2010-06;2020-04;2020-05;2021-04;2021-05;2021-06,0.08712739685751288,-0.039574872202511276,0.7365617706219295,-0.05372919662813277,0.9571926624995495,-0.35518262774636133,0.10928478603058875,-3.250064722155799,0.001307741731136458,0.01725133327323597,0.010362154476428798,1.664840387438564,0.09716320412655977,0.052373555871049304,0.1283334294177775,0.4081053246115015,0.6835361433396987,monthly,60,4.301875544374076,2.931839714539929,-0.29837021455945223,0.46,0.6965174129353234,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,0,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,88,71,17,0.7207031771033079,0.6665690952357763,1.3208589136346753,1.0842181392112522,-3.622674148596964,9,2009-06;2009-09;2010-03;2012-03;2015-03;2020-06;2021-06;2022-06;2022-12,0.795070513136609,2.812713979573195,0.3521182827993607,7.987980508174572,6.411315922605354e-12,0.3170436233773634,0.06430398633312268,4.930388323593801,4.081517314791228e-06,0.023408840745387627,0.006502576223060792,3.5999333098734487,0.0005373470016458715,-0.12182592207619353,0.04126329106723728,-2.9524043992923854,0.004087223435714549,quarterly,32,1.8210727737827304,1.2002532816814682,0.28758325547987673,0.4909090909090909,0.9821428571428571,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,1,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,87,70,17,0.28898276729022443,0.27369336330530913,0.9317787064972202,0.7469304280556706,-1.3004138917238586,6,2008-12;2009-03;2009-06;2020-06;2021-06;2021-09,0.755820506595612,2.2194237964949197,0.5012447027763782,4.427824940995093,2.878366359193585e-05,0.25944334658975193,0.07980991395382098,3.2507658978290483,0.0016638115737150905,0.008573702464631905,0.006693023860962656,1.2809908709034172,0.2037645840970268,-0.023989785986872875,0.0854615037582247,-0.2807086808903024,0.7796323764786275,quarterly,32,2.3014303484551224,1.3601005239451842,-0.11751505021530928,0.4444444444444444,0.9636363636363636,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,2,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,86,69,17,0.08831479985081958,0.08415653334112572,0.9015654543675713,0.6885391632056667,-1.1536490964426367,7,2008-12;2009-03;2009-06;2009-09;2020-06;2021-06;2021-09,1.1323034003548285,2.0440934607916663,0.6180299362322623,3.307434382957582,0.0013992998134537693,0.18543044776966178,0.08092643614060899,2.2913457778800237,0.024508886748456638,-0.0018002307846109178,0.009379399261973677,-0.191934550852258,0.8482679783061773,0.013812101478329966,0.11505565675038411,0.12004713082726248,0.9047394585696484,quarterly,32,2.346757600111621,1.2751476391251588,-0.1409097839912512,0.49056603773584906,0.9444444444444444,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,3,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,85,68,17,0.012051771935975397,0.009507082596935112,0.9889647613369088,0.8080787091772514,-1.5914453395553214,9,2008-12;2009-03;2009-06;2009-09;2020-06;2021-06;2021-09;2021-12;2022-03,0.5808762777277092,2.1327994737662808,0.6163346427337989,3.460456910723187,0.0008631564329744101,0.07160404976116927,0.08929815172782399,0.8018536596302083,0.4249838078353392,-0.004793001673371294,0.00965299106703506,-0.49653020914308965,0.6208652352769555,0.0050473749208639965,0.11180535679045624,0.045144303151088756,0.9641033997563788,quarterly,32,2.391512773127899,1.3337220945459463,-0.16655773202661672,0.4423076923076923,0.9245283018867925,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,4,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,84,68,16,0.07565123114424066,0.0451767753442206,1.3981003221630226,1.026535154555782,-6.403332651932195,7,2009-03;2009-06;2009-09;2020-06;2021-06;2021-12;2022-06,1.0568421659057219,2.3283311597493976,0.6253473996478689,3.7232603206801107,0.0003645038321944405,-0.06324496314139785,0.1473501437352147,-0.42921548318980807,0.6689201226660946,-0.006927817292715507,0.009028493156576273,-0.7673281878349044,0.44514518305205963,-0.02047948809960165,0.09333458420644233,-0.21942014606615745,0.8268816597865132,quarterly,32,2.5693103412775233,1.5272567814068763,-0.32408437547802915,0.43137254901960786,0.9423076923076923,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,5,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,83,67,16,0.07896088020512737,0.055613947286696885,1.2908223386196291,0.8585526217701324,-5.310787221031203,7,2009-03;2009-06;2009-09;2020-06;2021-06;2021-12;2022-09,0.2560822576737597,2.577751470823664,0.6268922937986363,4.1119527171148516,9.536027008394399e-05,-0.11191717020228883,0.11265392268940656,-0.9934600369917965,0.32351903298824003,4.7673688315069684e-05,0.008061080684728533,0.005914056710210829,0.9952962019303786,-0.06792240158664076,0.08513241864187823,-0.797844142927104,0.42735268321587183,quarterly,32,2.4989048101851488,1.45153615977856,-0.23288606540189405,0.5,0.9411764705882353,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,6,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,83,67,16,0.08555937679296743,0.06946564134507593,1.1611511519945106,0.8791476399100133,-4.106556096148026,6,2009-03;2009-06;2009-09;2020-06;2021-06;2021-12,0.17253253070746533,2.6983359498075314,0.6586625285803263,4.096689628941689,0.00010068721932232627,-0.1342595392073196,0.09115841408893645,-1.4728156533782235,0.144773911922782,-9.888415277742313e-05,0.006579263599515754,-0.015029668789178958,0.9880464032384482,-0.08383308216681043,0.09161558803125941,-0.9150526015093242,0.36294864960682616,quarterly,32,2.45431896185333,1.4201790135732213,-0.18928385553986682,0.5,0.9411764705882353,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,7,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,83,67,16,0.10898584518124421,0.07401718835294846,1.4629851509280294,1.0256369711902147,-7.106444777077709,7,2008-12;2009-03;2009-06;2009-09;2020-06;2021-06;2023-03,0.19912863158411276,2.7931019446480603,0.6463618652014875,4.321266607796206,4.4751481892424394e-05,-0.1339528922059087,0.0951108631185808,-1.4083868846705876,0.16293999214315558,-0.0016827291639855552,0.006636059766318225,-0.2535735396064939,0.8004837998520054,-0.09436732000091358,0.09487896905021387,-0.9946073502439776,0.3229640041777757,quarterly,32,2.5276562045969007,1.5449936697934727,-0.26141945648338893,0.54,0.9215686274509803,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Real_GDP_growth,energy_gdp,real_activity_model,8,Real_GDP_growth_t = alpha + Energy_consumption_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,83,67,16,0.09331863821142128,0.06182913015111502,1.555424453246161,1.1904134118814396,-8.163226820742999,6,2009-03;2009-06;2009-09;2020-06;2021-06;2023-06,0.18977203918815938,2.717551269422551,0.6138816920179628,4.426832245948512,3.0325291008992394e-05,-0.13757598091169243,0.09476997118356059,-1.4516832620453222,0.15054952665599508,0.002100567840656306,0.005871879850624813,0.35773345063128115,0.7214968025740067,-0.0906956507760049,0.09252621090577155,-0.9802157668422098,0.3299719708423785,quarterly,32,2.5751463956304947,1.604553688548002,-0.3092644172401635,0.4,0.9411764705882353,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,0,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,264,212,52,0.5215968295634499,0.48433887676971643,2.565658701167419,1.9704589522900287,-0.012851303189109986,20,2006-01;2007-02;2008-08;2008-12;2009-01;2009-06;2009-08;2011-12;2012-01;2012-03;2013-03;2016-12;2017-02;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06;2024-01,0.07274663070390956,0.12730810122593636,0.4286863939901882,0.2969725725161461,0.7667245610454632,,,,,0.01736784016512888,0.008009913831894349,2.1682930090923804,0.031043530298001443,-0.07299178032741727,0.05558411048246077,-1.3131770877299436,0.19028103069295987,monthly,60,3.1010179085165404,2.30818384775725,0.4881099234925247,0.5467980295566502,0.6764705882352942,204,0.5383050490415549,0.08711002004820063,6.179599645869605,2.469452864417576e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,1,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,263,211,52,0.418728428889494,0.3869693265173135,2.6275109092966864,2.0745219336487932,-0.062275047003242046,16,2006-01;2007-02;2008-08;2008-09;2009-08;2009-09;2011-12;2012-03;2017-02;2017-03;2020-04;2020-05;2020-11;2021-03;2021-04;2023-01,0.20336988681916435,-0.05746371682640688,0.46542095982674564,-0.12346611301690823,0.9018337649191901,,,,,0.019933872335944014,0.009100413022112914,2.190436004113999,0.02938433162789278,-0.04575795498621121,0.06084707631499112,-0.752015672032177,0.4527244894441804,monthly,60,3.6463710932488755,2.691948073163515,0.28624591579002256,0.4603960396039604,0.6305418719211823,203,0.4540136884027952,0.07885681191784472,5.757444123860849,2.409901544986326e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,2,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,262,210,52,0.2966622064105151,0.27106996517319837,2.70499108967516,2.0894888655658863,-0.12584758854180245,13,2008-08;2008-09;2009-08;2009-09;2011-12;2012-03;2017-02;2020-04;2020-05;2020-11;2021-04;2021-05;2023-01,0.2557508054078494,-0.41730765653755314,0.5336325665626845,-0.7820130979366174,0.43492396513532694,,,,,0.0165529234255678,0.008773921593848232,1.8866048948025427,0.06033638272373287,0.011352524311031315,0.07657284870717156,0.14825782901776874,0.882255101543991,monthly,60,4.078531222855913,2.917080790867088,0.09459727852810118,0.4527363184079602,0.6287128712871287,202,0.37790943467970434,0.08360377622500857,4.5202436031431255,9.417821540624871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,3,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,261,209,52,0.22340950208367982,0.19865783258279268,2.8284862452255326,2.2242363638980516,-0.2309943694289034,13,2008-08;2008-09;2009-09;2010-02;2012-03;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06;2021-07;2023-01,0.1753354715002713,-0.8343068317141102,0.6266637962787315,-1.3313467870146787,0.1842546557968172,,,,,0.003076398676743586,0.009682717310367957,0.3177205920748582,0.7509548832463435,0.08419345722867935,0.09788603934569075,0.8601171095639576,0.39052613324753693,monthly,60,4.19885030023073,3.0456836203503834,0.03336360689819895,0.5,0.6318407960199005,201,0.38426717471525834,0.08661804735693361,4.436340767782252,1.3579642385463941e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,4,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,260,208,52,0.18814064751787996,0.1620029996972847,2.9362462175637427,2.4029414502142767,-0.3265782266591717,12,2008-08;2008-09;2009-09;2010-02;2010-06;2011-12;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06,0.18344821576463444,-0.9957579420647162,0.7070229634970197,-1.408381330557609,0.16023148231156292,,,,,-0.0034214773682305077,0.011861945377135698,-0.28844150427682136,0.7732422075501879,0.11561806244835449,0.11476773578884686,1.0074091089596129,0.31468945580590635,monthly,60,4.177447308525837,3.1781630495236537,0.033070327618091366,0.46733668341708545,0.62,200,0.3738515406959941,0.0957576612563455,3.904142350502742,0.00012099888013317184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,5,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.13940445525184852,0.12231486991424367,2.8718798924131153,2.324797092414392,-0.24835738720731926,19,2008-08;2008-09;2009-02;2009-05;2009-12;2010-05;2010-06;2010-07;2011-12;2012-01;2012-03;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06;2021-07;2021-08,0.16968042372193057,-0.8530921733212057,0.7442989192520575,-1.146168765337553,0.2527997471255228,,,,,-0.0051669579311029445,0.013135594537978797,-0.39335546755525813,0.6943856285462691,0.10192395971960777,0.12268154842447605,0.8308010538549173,0.40686322422837584,monthly,60,4.256058447113295,3.238426651921983,-0.0020736552714926137,0.5151515151515151,0.6582914572864321,199,0.3369597103320884,0.10395313624779459,3.2414578577876925,0.0013475359367849382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,6,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.09845286412457066,0.08634184820784108,2.8584845380406816,2.315406207317069,-0.23673908043638714,18,2008-08;2008-09;2009-02;2009-05;2009-12;2010-02;2010-05;2010-06;2010-07;2010-08;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06;2021-08;2021-09,0.13726219460060826,-0.8809973934350054,0.7247676503484709,-1.2155583834507773,0.22527736662722275,,,,,-0.007533666520471827,0.012941094664739408,-0.5821506383844639,0.5609795537625337,0.1125045229924595,0.11702092557909852,0.9614051712179782,0.33725922676822506,monthly,60,4.366904640184271,3.313567458507388,-0.05495004404371229,0.4393939393939394,0.6482412060301508,199,0.2946637969911974,0.10903238947168215,2.702534525923853,0.007343448927024321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,7,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.05003046459894345,0.04545131082453935,2.7738934494378458,2.2124813477949448,-0.16462454731556941,15,2008-08;2008-09;2009-02;2009-04;2009-05;2010-02;2010-06;2010-07;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06;2021-11,0.12682247399958255,-0.7795085887284117,0.7160594031048997,-1.0886088295864706,0.2773541892718747,,,,,-0.004805800089495937,0.013331927739433433,-0.3604730076117386,0.7187918495609491,0.10161372085350426,0.11162437127603253,0.9103184160583244,0.3635142702221077,monthly,60,4.489722191978767,3.362791115846771,-0.11512465072542954,0.3888888888888889,0.628140703517588,199,0.20366978846909517,0.11425010014833462,1.7826661701360793,0.0758302710638985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,8,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.020781377440364013,0.018738447639499833,2.7730881675215047,2.235229153522043,-0.16394844711792556,16,2008-08;2008-09;2009-02;2009-03;2009-04;2009-05;2010-02;2010-07;2010-08;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06;2021-11,0.10547539352242519,-0.6724711515063851,0.7220585063899521,-0.931325018063305,0.3525663497473892,,,,,-0.0066043729946685115,0.013264529189752124,-0.4978972792921215,0.6189855514389566,0.09573903301308714,0.10731910506833306,0.8920968261161648,0.3731820692180301,monthly,60,4.654895788859671,3.438897359427742,-0.19868315772556988,0.4090909090909091,0.6180904522613065,199,0.12375732155134751,0.11584297126566541,1.068319641659846,0.2863866390249048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,9,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.015881026053163327,0.008406298698108383,2.9384816280877457,2.3440415094065847,-0.3069300667123507,18,2008-08;2008-09;2009-02;2009-03;2009-04;2009-05;2009-06;2009-11;2010-05;2010-09;2011-12;2013-03;2020-04;2020-05;2021-04;2021-05;2021-06;2022-01,0.10297357674108493,-0.5287555541700437,0.7321508982529811,-0.7221947762841399,0.47083648931832434,,,,,-0.003219874384107438,0.01445033200045139,-0.22282355754918692,0.8238512110880583,0.07774112755472351,0.1045024214206431,0.7439169973086074,0.45761161232712166,monthly,60,4.637999874782232,3.4427826157492016,-0.1899972096008573,0.41414141414141414,0.592964824120603,199,0.03726596324449075,0.12255125793889649,0.30408470603436316,0.7613113483495066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,10,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.024669043075762676,0.011386444398748252,3.04081147817302,2.4164084850976453,-0.3995402131184105,21,2008-08;2008-09;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2009-11;2010-05;2010-06;2015-11;2020-04;2020-05;2021-02;2021-04;2021-05;2021-06;2022-01;2022-02;2022-03,0.1271840603997397,-0.37856705685799247,0.7300256218232051,-0.5185668085354851,0.6045125504692495,,,,,-0.005011554205830668,0.014703387225668215,-0.34084351645733874,0.7335020388804456,0.06432344862077843,0.09869659769974673,0.6517291387942494,0.5151628768197583,monthly,60,4.657863401327724,3.4305341466895207,-0.2002120258919582,0.4444444444444444,0.5678391959798995,199,-0.020270816074883367,0.12554827990829578,-0.16145833371584045,0.8718602748623772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,11,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.047831874541073405,0.0335330297277151,3.0274039607834533,2.338375472020449,-0.38722574241881924,18,2008-08;2008-09;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2009-11;2013-03;2018-01;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06;2022-03,0.18076012779032669,-0.14156604097396186,0.70211004743238,-0.20162941905142873,0.8403671948727429,,,,,0.0003008025398108932,0.015691002486825433,0.01917038379564688,0.9847201747684784,0.03436467359580474,0.08892102703701693,0.38646285069895864,0.6994761865996881,monthly,60,4.486041635793289,3.3083980798362025,-0.11329710039362206,0.4090909090909091,0.5628140703517588,199,-0.15510315337815325,0.13263984984831254,-1.1693556163968057,0.24335226063007132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,12,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.09308057421688087,0.07405023094842145,3.0081851708133467,2.3083402284390324,-0.36966867009143933,15,2008-08;2008-09;2009-02;2009-04;2009-05;2009-06;2009-07;2009-11;2020-04;2020-05;2021-04;2021-05;2021-06;2022-04;2022-05,0.1556130997551683,0.06663133201775186,0.6697490438166771,0.09948701328193327,0.9208297648406472,,,,,0.0022220485897931075,0.015326842116210639,0.144977587225416,0.8848430907334177,0.010802365027733518,0.08043514223315149,0.134299072865707,0.8932720222036163,monthly,60,4.294002051089678,3.175397482603462,-0.020020671042115135,0.4696969696969697,0.5728643216080402,199,-0.2566706393982591,0.13377413287971318,-1.9186866240355438,0.05614039631047407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy_consumption_growth,energy_gdp,energy_demand_model,13,Energy_consumption_growth_t = alpha + Real_activity_growth_lag + Oil_price_YoY_lag + GM2_YoY_lag,259,208,51,0.10572446653936085,0.08621340445244619,2.998604311493935,2.3573447470482916,-0.360957965921054,14,2008-08;2008-09;2009-02;2009-05;2009-06;2009-07;2009-10;2020-04;2020-05;2020-11;2021-04;2021-05;2021-06;2022-05,0.1432246793987673,0.13693327074346223,0.6572141720828463,0.20835410519145176,0.8351188108094225,,,,,0.00041844163821336267,0.014783595306503718,0.028304457037543394,0.9774414646424261,0.004903261873043435,0.08054478835323202,0.06087621524983102,0.9515054760170121,monthly,60,4.212778671944087,3.1133927764152127,0.018202856964394498,0.398989898989899,0.5778894472361809,199,-0.2697196965874212,0.11404464941159,-2.3650359572240522,0.018777555957427028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
