target,family,model,lag_months,formula,n_obs,n_train,n_test,train_r2,full_r2,test_rmse,test_mae,test_r2,high_leverage_month_count,high_leverage_months,max_cooks_distance,coef_intercept,hac_se_intercept,t_intercept,p_intercept,coef_CI_zscore,hac_se_CI_zscore,t_CI_zscore,p_CI_zscore,coef_CI_monthly_change,hac_se_CI_monthly_change,t_CI_monthly_change,p_CI_monthly_change,coef_inventory_surplus_dummy,hac_se_inventory_surplus_dummy,t_inventory_surplus_dummy,p_inventory_surplus_dummy,coef_inventory_deficit_dummy,hac_se_inventory_deficit_dummy,t_inventory_deficit_dummy,p_inventory_deficit_dummy
WTI_YoY,residual,residual_ci_dummies,18,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,249,200,49,0.29079283605206063,0.15580185225210963,56.82365946222563,50.55254647421758,-5.66384195348285,11,2008-06;2015-08;2017-02;2019-07;2020-04;2021-03;2021-04;2021-05;2021-06;2021-10;2021-11,0.9993162514485225,10.97079170754043,8.737906596360931,1.2555400525921652,0.210483791442992,-3.5817071579694297,0.8618603991984635,-4.155785741287619,4.4884714529569436e-05,-0.0003753628746108184,0.00023794190032484365,-1.5775400385487572,0.11596687549570639,-11.348593802235063,9.594252341460802,-1.1828533791208529,0.23801853391503736,0.5943450108936229,13.027086288739506,0.0456237870633719,0.9636474267406099
Brent_YoY,residual,residual_ci_dummies,0,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,266,213,53,0.18073626654097252,0.12011146145520235,44.51246760586402,36.55365822943907,-0.9302957516657469,7,2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.8856209321219969,8.703373635310225,5.698602819364201,1.5272820217853453,0.12790182627510904,-2.8093886903908674,0.8917654204000045,-3.150367379271901,0.001820574078835957,-0.0002021942376706498,0.00024745958920327813,-0.8170798243124673,0.4146280114660301,-10.490709721061265,8.10610490355037,-1.2941739399975527,0.19674928197251673,3.9233996727022453,12.21624716625955,0.3211624338723606,0.7483443223179411
Brent_YoY,residual,residual_ci_dummies,1,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,266,213,53,0.15342742575431922,0.10730727523437822,40.849749115661645,34.409587911343216,-0.7749216889791051,7,2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.6616514335655289,8.094170857904475,5.357669276775132,1.5107634383092208,0.13205846058875426,-2.4645041515517074,0.8094305551628571,-3.044738224708913,0.002567009423294575,-0.00016825749969084924,0.00023574638523604025,-0.7137225010783601,0.4760365211604831,-10.204153947749461,7.857412288372127,-1.298665969564838,0.19520480027798004,3.7709003625932556,11.605990885603997,0.32490981595295393,0.7455096052163244
Brent_YoY,residual,residual_ci_dummies,2,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,265,212,53,0.12300147990793586,0.09476270953822907,36.67611994924415,31.669565625650105,-0.6197898408361522,8,2008-11;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.56521664279609,6.9863948025501585,5.035158837862099,1.387522226710239,0.1664706428996532,-2.166272244765547,0.7527414676506934,-2.8778436393659623,0.004336640819759152,-0.00015452669272875141,0.0002269413210578297,-0.6809103428519065,0.49653418003764527,-9.055979022473169,7.506211866530766,-1.2064646167066795,0.2287350019501304,4.63586061621093,10.922493828647951,0.4244324317265175,0.6716014580305307
Brent_YoY,residual,residual_ci_dummies,3,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,264,212,52,0.11085500291097117,0.08735462651551806,33.500304252091325,29.370865785040433,-0.6138805252060575,8,2008-10;2008-11;2015-08;2017-02;2020-04;2021-03;2021-04;2021-10,0.450109834293869,6.672899714046657,5.072537413206066,1.315495415898587,0.1895067780976989,-1.9966321389150545,0.7093510585289731,-2.8147306117447672,0.005256717812477829,-0.0001919331917701328,0.00022491138172971045,-0.8533725162952868,0.39424128272945147,-8.563648787011577,7.365404330881907,-1.162685495907622,0.24602729630639675,3.898292916036564,10.126258663315607,0.38496872790331815,0.7005765250219391
Brent_YoY,residual,residual_ci_dummies,4,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,263,211,52,0.09990304406728245,0.08166023098119046,31.2375053011957,27.110547525971455,-0.5914431794357036,9,2008-10;2008-11;2008-12;2015-08;2017-02;2020-04;2021-03;2021-04;2021-10,0.5104976152343198,6.360036962818761,5.348085628374789,1.1892174891656495,0.23544742252149886,-1.9590974342549288,0.7351807900236305,-2.664783221813996,0.008189442448522488,-0.0002534328499357308,0.00022794462410002765,-1.111817622092804,0.2672515307648897,-7.683832165607263,7.492456384793943,-1.025542461775516,0.3060678634927665,2.9281164541572497,9.735750384257702,0.3007591956026205,0.7638403504970284
Brent_YoY,residual,residual_ci_dummies,5,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,262,210,52,0.09957902836336419,0.08606295172129474,29.51696471443549,25.209490607960227,-0.5179084800947562,9,2008-10;2008-11;2008-12;2009-01;2015-08;2017-02;2020-04;2021-03;2021-04,0.6031344682755309,7.034367330181997,5.649222302859093,1.2451921615160864,0.21419526811429535,-2.051425834591636,0.7787116328970234,-2.6343844729271124,0.00894061231945198,-0.000330582692823711,0.00022484777497489827,-1.470251119276661,0.14271694632197773,-8.009679748384833,7.748347411017843,-1.033727493554998,0.30223532532246566,1.1966226277606382,9.566439917502958,0.12508546942016252,0.9005536743541853
Brent_YoY,residual,residual_ci_dummies,6,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,261,209,52,0.1086326628916564,0.09609085163346076,29.17793196718203,24.006035100865674,-0.5047700291666197,12,2008-10;2008-11;2008-12;2009-01;2009-02;2009-06;2015-08;2017-02;2020-04;2021-03;2021-04;2021-10,0.5962679771039133,7.970039752587111,5.983337355752135,1.3320391745795583,0.18403195727959298,-2.298975442807023,0.8071812162780766,-2.8481528019291993,0.004754420771142298,-0.00038781512811292274,0.00022377429846488206,-1.7330637645760931,0.08428851100412715,-8.470975619958692,8.051053514637058,-1.0521574107734104,0.29371945741300665,-0.39373516681149595,9.673647213094416,-0.040701832322201,0.9675653256940113
Brent_YoY,residual,residual_ci_dummies,7,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,260,208,52,0.11837478222916276,0.10440859511416978,28.829828315794156,23.926290256377214,-0.5462388781405434,11,2008-10;2008-11;2008-12;2009-01;2009-02;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.7170581074918094,8.909003598520375,6.232420509479495,1.4294612478361823,0.15409565029946748,-2.5843854595795483,0.8543422530067967,-3.025000168824599,0.0027404213441180048,-0.00041391617271724357,0.0002270608381184706,-1.8229307006313429,0.06948477766875505,-8.814024493422437,8.272268680794978,-1.065490596779721,0.28766178893913863,-2.4083106555470537,9.67469177285495,-0.248928928392762,0.803616134039316
Brent_YoY,residual,residual_ci_dummies,8,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,259,208,51,0.13870922945141417,0.11187078553356589,31.15882197186408,25.93064086022516,-1.1103323538398158,10,2008-11;2008-12;2009-01;2009-02;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.7896338560537792,9.711549040774555,6.513950636877324,1.4908846538987752,0.13723258894873736,-2.869928067763036,0.8899348314285829,-3.2248744137321106,0.0014254539007148015,-0.0004077560181205975,0.00023119112515055946,-1.763718299545681,0.07898161640377155,-9.173450717336497,8.494408341830484,-1.0799399261467202,0.28119330678152576,-3.7188110458570134,9.608172947296591,-0.38704663896618957,0.6990457676953099
Brent_YoY,residual,residual_ci_dummies,9,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,258,207,51,0.15329999886049772,0.12125877917991823,32.555448531143135,26.728003873049246,-1.3721258587163208,9,2008-11;2009-02;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.8944301335763414,10.559240287014802,6.832771084528417,1.5453818306491058,0.12350383351390826,-3.1104987480468806,0.9163000795429678,-3.3946289185070633,0.0007976844884773904,-0.00041696810450275734,0.00023164371836666188,-1.800040628957402,0.07304542699828986,-9.729040412589592,8.775774871026703,-1.1086246577165628,0.2686448849283374,-4.833334141662906,9.653576900913077,-0.5006780586381147,0.6170329908285379
Brent_YoY,residual,residual_ci_dummies,10,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,257,206,51,0.16980141473356625,0.12983045463140142,35.011845370797694,28.953915800634913,-1.7015719977842254,8,2008-11;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.9958323876920443,10.95981630247317,7.229783939822749,1.5159258414494015,0.1307914540389028,-3.2901369410337855,0.9280481317315757,-3.5452223096392257,0.00046750688122876305,-0.0004229915642222082,0.00022514459865825102,-1.878755105576709,0.06143225821749532,-9.989559225268971,9.076545866950026,-1.1005903976801854,0.27212515583517893,-4.720947393725636,9.998334314664705,-0.4721733886014746,0.6372116487184802
Brent_YoY,residual,residual_ci_dummies,11,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,256,205,51,0.1883918883478144,0.13679413788651051,38.59658341213902,32.553189001286604,-2.0934425850828213,8,2009-06;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.0492456770332181,11.276738990206441,7.487289276318736,1.5061177115025075,0.13329439086073713,-3.4567306959791426,0.9302324939045579,-3.7159857547760575,0.00024955807166349153,-0.0004088315730483849,0.00022468842492239215,-1.8195488850375634,0.07001899030770553,-10.285562147749255,9.23946550811271,-1.1132204713268339,0.26667870795859905,-4.429005312051525,10.394378218042522,-0.4260962242420306,0.6704028986436081
Brent_YoY,residual,residual_ci_dummies,12,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,255,204,51,0.20767949903445615,0.1409132081554445,42.845277480073705,36.93442249873189,-2.575931121426069,8,2008-11;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.0678380591066126,11.331324955092489,7.807826626365069,1.4512777367301486,0.14795619044669883,-3.601273121426905,0.9206546838533517,-3.911643729822745,0.00011818284494036213,-0.00038664070095073555,0.00022768519464108373,-1.6981372089661984,0.0907261012737981,-10.287438078217551,9.400553057306963,-1.0943439195017597,0.27485741574395783,-3.8641972367449196,11.002110572270167,-0.3512232686048695,0.7257166657179139
Brent_YoY,residual,residual_ci_dummies,13,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,254,204,50,0.2269401673838466,0.1445308075881494,46.17385764148873,40.344552638287,-3.0230437784330526,7,2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.0494180766136383,11.271872490462666,8.048559770979677,1.4004831685670198,0.1626135556948365,-3.6792165632511216,0.9051733008567424,-4.064654315111548,6.454183529602808e-05,-0.00038913291244035975,0.000232523518288705,-1.6735206627882087,0.09548057122034947,-10.24201562194557,9.502115034265032,-1.0778669364675575,0.28213623714491676,-3.2816641661982833,11.543836499347192,-0.28427846898072945,0.7764332472197468
Brent_YoY,residual,residual_ci_dummies,14,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,253,203,50,0.238078078690104,0.14544106190425765,48.94566117516425,43.0746201221916,-3.258682711663897,7,2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.0972925378701064,11.243763844408052,8.254479387578504,1.362140883327891,0.17438931867010132,-3.699812206511292,0.9056144632927361,-4.085416428817948,5.943353052906275e-05,-0.0003930442076915952,0.00023647058690445274,-1.6621272558113407,0.09775067178247543,-10.293684568980796,9.622217113017191,-1.0697830290126404,0.2857570705011059,-3.0188224705771107,11.993552273478134,-0.25170378231083085,0.8014784863822619
Brent_YoY,residual,residual_ci_dummies,15,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,252,202,50,0.2497959186397386,0.1489093942381351,50.74494338001662,44.972432235101905,-3.4546687695612306,8,2015-08;2017-02;2019-07;2020-04;2021-03;2021-04;2021-05;2021-10,1.0542218443771008,11.281555950234718,8.395348343297377,1.3437865218828726,0.180250529648474,-3.6996648585025116,0.8926577867470445,-4.144550031859968,4.6814285452168036e-05,-0.00039925192147993727,0.00023858682940330628,-1.673403022616321,0.0955139055683536,-10.523276405561383,9.674209193407734,-1.0877660587215983,0.27775867825918743,-2.5728283817609747,12.261835132108065,-0.20982408864917204,0.8339779378842911
Brent_YoY,residual,residual_ci_dummies,16,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,251,201,50,0.25813306875366104,0.15109207690244453,51.92597314312966,46.23263121384142,-3.601036447436032,8,2015-08;2017-02;2019-07;2020-04;2021-03;2021-04;2021-05;2021-10,1.055343208918341,11.273825422733708,8.474562786807773,1.3303135166198197,0.18464693177465108,-3.661918431657538,0.8857747313797084,-4.134141900789637,4.8902294864427986e-05,-0.00039848558881150353,0.00023900591817184832,-1.6672624337485538,0.09673475337287063,-10.794894088759055,9.686684679637008,-1.114405438576078,0.26619287057642094,-1.9630115857231019,12.400304814891793,-0.15830349455326928,0.8743475271395709
Brent_YoY,residual,residual_ci_dummies,17,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,250,200,50,0.26747370831671213,0.15462151149551484,52.85724621215779,47.21109463730063,-3.8420262895977517,8,2015-08;2017-02;2019-07;2020-04;2021-03;2021-04;2021-05;2021-10,1.0799727400126167,11.084131935124802,8.5459890140198,1.29699814930035,0.19585191445373518,-3.653091427231734,0.8961312945541049,-4.076513619635872,6.182102644247678e-05,-0.000401726536780167,0.00023832355815028286,-1.6856350244940743,0.09313924252539652,-10.82738239878257,9.70107577783356,-1.1161012084373734,0.26547226493133413,-1.0800856726135522,12.50527001717001,-0.08637043991297835,0.9312424891204407
Brent_YoY,residual,residual_ci_dummies,18,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,249,200,49,0.2765302162121114,0.15539309087972364,53.567405002900664,48.05551910804549,-4.36539398601739,7,2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.0875265678257733,10.915882937253182,8.613140079917553,1.2673523054274616,0.2062375483252521,-3.6345745617005263,0.9077720708711,-4.003840477503104,8.27455892040696e-05,-0.00038855898021683544,0.00023922818824621836,-1.6242190482039804,0.10562014202637693,-10.836240234696161,9.702155752533827,-1.116889948078411,0.2651399788962516,-0.31686943720848904,12.667749756255049,-0.025013869337924526,0.9800643457507792
